,city,latitude,longitude,province,unnamed: 4,unnamed: 5,year,violations,incidents,rates,matched_geo_name,total_population,total_private_dwellings,population_density,pct_0_14,pct_15_64,pct_65_plus,avg_age,median_age,median_income,avg_income,low_income_households,total_visible_minority,not_visible_minority,no_diploma,highschool,post_secondary
1818,Canadian National Railway Police,44.828557,-64.907233,Nova Scotia [12990],,,2015,Total property crime violations [200],2.0,,Annapolis Royal,491.0,346.0,240.8,35,225,225,57,63.4,42368,57793,485,15,470,45,120,285
1819,Canadian National Railway Police,44.828557,-64.907233,Nova Scotia [12990],,,2015,Total other Criminal Code violations [300],1.0,,Annapolis Royal,491.0,346.0,240.8,35,225,225,57,63.4,42368,57793,485,15,470,45,120,285
1820,Nova Scotia [12],45.136499,-62.14238,,,,2016,"Total, all Criminal Code violations (excluding traffic) [50]",46391.0,4919.6,Wildcat 12,29.0,15.0,6.1,x,x,x,x,x,x,x,x,x,x,x,x,x
1821,Nova Scotia [12],45.136499,-62.14238,,,,2016,Total violent Criminal Code violations [100],10977.0,1164.07,Wildcat 12,29.0,15.0,6.1,x,x,x,x,x,x,x,x,x,x,x,x,x
1822,Nova Scotia [12],45.136499,-62.14238,,,,2016,Total property crime violations [200],26991.0,2862.3,Wildcat 12,29.0,15.0,6.1,x,x,x,x,x,x,x,x,x,x,x,x,x
1823,Nova Scotia [12],45.136499,-62.14238,,,,2016,Total other Criminal Code violations [300],8423.0,893.23,Wildcat 12,29.0,15.0,6.1,x,x,x,x,x,x,x,x,x,x,x,x,x
1824,Amherst,45.8344,-64.2123,Nova Scotia,municipal [12001],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",965.0,10101.54,Amherst,9413.0,4745.0,779.7,1415,5760,2245,45.3,47.7,46677,58460,9140,375,8765,1945,2310,3470
1825,Amherst,45.8344,-64.2123,Nova Scotia,municipal [12001],,2016,Total violent Criminal Code violations [100],184.0,1926.1,Amherst,9413.0,4745.0,779.7,1415,5760,2245,45.3,47.7,46677,58460,9140,375,8765,1945,2310,3470
1826,Amherst,45.8344,-64.2123,Nova Scotia,municipal [12001],,2016,Total property crime violations [200],582.0,6092.33,Amherst,9413.0,4745.0,779.7,1415,5760,2245,45.3,47.7,46677,58460,9140,375,8765,1945,2310,3470
1827,Amherst,45.8344,-64.2123,Nova Scotia,municipal [12001],,2016,Total other Criminal Code violations [300],199.0,2083.12,Amherst,9413.0,4745.0,779.7,1415,5760,2245,45.3,47.7,46677,58460,9140,375,8765,1945,2310,3470
1828,Annapolis Royal,44.744,-65.5196,Nova Scotia,municipal [12002],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",62.0,,Annapolis Royal,491.0,346.0,240.8,35,225,225,57,63.4,42368,57793,485,15,470,45,120,285
1829,Annapolis Royal,44.744,-65.5196,Nova Scotia,municipal [12002],,2016,Total violent Criminal Code violations [100],10.0,,Annapolis Royal,491.0,346.0,240.8,35,225,225,57,63.4,42368,57793,485,15,470,45,120,285
1830,Annapolis Royal,44.744,-65.5196,Nova Scotia,municipal [12002],,2016,Total property crime violations [200],33.0,,Annapolis Royal,491.0,346.0,240.8,35,225,225,57,63.4,42368,57793,485,15,470,45,120,285
1831,Annapolis Royal,44.744,-65.5196,Nova Scotia,municipal [12002],,2016,Total other Criminal Code violations [300],19.0,,Annapolis Royal,491.0,346.0,240.8,35,225,225,57,63.4,42368,57793,485,15,470,45,120,285
1832,Halifax County,44.8857,-63.1005,Nova Scotia,Royal Canadian Mounted Police,rural [12003],2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
1833,Halifax County,44.8857,-63.1005,Nova Scotia,Royal Canadian Mounted Police,rural [12003],2016,Total violent Criminal Code violations [100],,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
1834,Halifax County,44.8857,-63.1005,Nova Scotia,Royal Canadian Mounted Police,rural [12003],2016,Total property crime violations [200],,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
1835,Halifax County,44.8857,-63.1005,Nova Scotia,Royal Canadian Mounted Police,rural [12003],2016,Total other Criminal Code violations [300],,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
1836,Berwick,45.0455,-64.7361,Nova Scotia,municipal [12004],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,Berwick,2509.0,1071.0,381.3,295,1365,845,50.6,54.2,51413,63290,2225,60,2170,390,400,1145
1837,Berwick,45.0455,-64.7361,Nova Scotia,municipal [12004],,2016,Total violent Criminal Code violations [100],,,Berwick,2509.0,1071.0,381.3,295,1365,845,50.6,54.2,51413,63290,2225,60,2170,390,400,1145
1838,Berwick,45.0455,-64.7361,Nova Scotia,municipal [12004],,2016,Total property crime violations [200],,,Berwick,2509.0,1071.0,381.3,295,1365,845,50.6,54.2,51413,63290,2225,60,2170,390,400,1145
1839,Berwick,45.0455,-64.7361,Nova Scotia,municipal [12004],,2016,Total other Criminal Code violations [300],,,Berwick,2509.0,1071.0,381.3,295,1365,845,50.6,54.2,51413,63290,2225,60,2170,390,400,1145
1840,Bridgewater,44.3796,-64.5213,Nova Scotia,municipal [12006],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",456.0,5252.25,Bridgewater,8532.0,4299.0,625.9,1120,5115,2300,46.8,49.2,46836,59207,8265,240,8030,1670,1810,3670
1841,Bridgewater,44.3796,-64.5213,Nova Scotia,municipal [12006],,2016,Total violent Criminal Code violations [100],102.0,1174.84,Bridgewater,8532.0,4299.0,625.9,1120,5115,2300,46.8,49.2,46836,59207,8265,240,8030,1670,1810,3670
1842,Bridgewater,44.3796,-64.5213,Nova Scotia,municipal [12006],,2016,Total property crime violations [200],281.0,3236.58,Bridgewater,8532.0,4299.0,625.9,1120,5115,2300,46.8,49.2,46836,59207,8265,240,8030,1670,1810,3670
1843,Bridgewater,44.3796,-64.5213,Nova Scotia,municipal [12006],,2016,Total other Criminal Code violations [300],73.0,840.82,Bridgewater,8532.0,4299.0,625.9,1120,5115,2300,46.8,49.2,46836,59207,8265,240,8030,1670,1810,3670
1844,Eskasoni,45.9485,-60.6012,Nova Scotia,Royal Canadian Mounted Police,rural [12007],2016,"Total, all Criminal Code violations (excluding traffic) [50]",760.0,21640.09,Eskasoni 3,3422.0,1114.0,94.5,1130,2120,175,27.9,23.5,23317,37237,0,0,3420,885,575,830
1845,Eskasoni,45.9485,-60.6012,Nova Scotia,Royal Canadian Mounted Police,rural [12007],2016,Total violent Criminal Code violations [100],189.0,5381.55,Eskasoni 3,3422.0,1114.0,94.5,1130,2120,175,27.9,23.5,23317,37237,0,0,3420,885,575,830
1846,Eskasoni,45.9485,-60.6012,Nova Scotia,Royal Canadian Mounted Police,rural [12007],2016,Total property crime violations [200],382.0,10876.99,Eskasoni 3,3422.0,1114.0,94.5,1130,2120,175,27.9,23.5,23317,37237,0,0,3420,885,575,830
1847,Eskasoni,45.9485,-60.6012,Nova Scotia,Royal Canadian Mounted Police,rural [12007],2016,Total other Criminal Code violations [300],189.0,5381.55,Eskasoni 3,3422.0,1114.0,94.5,1130,2120,175,27.9,23.5,23317,37237,0,0,3420,885,575,830
1848,Clark's Harbour,43.4478,-65.6386,Nova Scotia,municipal [12008],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,Clark's Harbour,758.0,407.0,269.6,105,500,150,45,48.1,53120,66895,755,0,755,265,170,235
1849,Clark's Harbour,43.4478,-65.6386,Nova Scotia,municipal [12008],,2016,Total violent Criminal Code violations [100],,,Clark's Harbour,758.0,407.0,269.6,105,500,150,45,48.1,53120,66895,755,0,755,265,170,235
1850,Clark's Harbour,43.4478,-65.6386,Nova Scotia,municipal [12008],,2016,Total property crime violations [200],,,Clark's Harbour,758.0,407.0,269.6,105,500,150,45,48.1,53120,66895,755,0,755,265,170,235
1851,Clark's Harbour,43.4478,-65.6386,Nova Scotia,municipal [12008],,2016,Total other Criminal Code violations [300],,,Clark's Harbour,758.0,407.0,269.6,105,500,150,45,48.1,53120,66895,755,0,755,265,170,235
1852,Colchester County,45.3734,-63.1212,Nova Scotia,Royal Canadian Mounted Police,rural [12009],2016,"Total, all Criminal Code violations (excluding traffic) [50]",1590.0,4167.98,Chester,10310.0,6492.0,9.2,1265,6265,2780,48.5,53.1,54336,75575,10175,115,10050,2105,2035,4765
1853,Colchester County,45.3734,-63.1212,Nova Scotia,Royal Canadian Mounted Police,rural [12009],2016,Total violent Criminal Code violations [100],350.0,917.48,Chester,10310.0,6492.0,9.2,1265,6265,2780,48.5,53.1,54336,75575,10175,115,10050,2105,2035,4765
1854,Colchester County,45.3734,-63.1212,Nova Scotia,Royal Canadian Mounted Police,rural [12009],2016,Total property crime violations [200],993.0,2603.02,Chester,10310.0,6492.0,9.2,1265,6265,2780,48.5,53.1,54336,75575,10175,115,10050,2105,2035,4765
1855,Colchester County,45.3734,-63.1212,Nova Scotia,Royal Canadian Mounted Police,rural [12009],2016,Total other Criminal Code violations [300],247.0,647.48,Chester,10310.0,6492.0,9.2,1265,6265,2780,48.5,53.1,54336,75575,10175,115,10050,2105,2035,4765
1856,Pictou County,45.5321,-62.6325,Nova Scotia,Royal Canadian Mounted Police,rural [12010],2016,"Total, all Criminal Code violations (excluding traffic) [50]",740.0,3435.15,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
1857,Pictou County,45.5321,-62.6325,Nova Scotia,Royal Canadian Mounted Police,rural [12010],2016,Total violent Criminal Code violations [100],259.0,1202.3,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
1858,Pictou County,45.5321,-62.6325,Nova Scotia,Royal Canadian Mounted Police,rural [12010],2016,Total property crime violations [200],357.0,1657.23,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
1859,Pictou County,45.5321,-62.6325,Nova Scotia,Royal Canadian Mounted Police,rural [12010],2016,Total other Criminal Code violations [300],124.0,575.62,Pictou,3186.0,1627.0,397.6,410,1885,890,47.7,51.5,47936,63952,3020,50,2975,590,670,1415
1860,Digby,44.6222,-65.7566,Nova Scotia,municipal [12012],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
1861,Digby,44.6222,-65.7566,Nova Scotia,municipal [12012],,2016,Total violent Criminal Code violations [100],,,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
1862,Digby,44.6222,-65.7566,Nova Scotia,municipal [12012],,2016,Total property crime violations [200],,,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
1863,Digby,44.6222,-65.7566,Nova Scotia,municipal [12012],,2016,Total other Criminal Code violations [300],,,Digby,7107.0,4048.0,4.3,895,4500,1710,46.7,50.7,47202,61052,7100,360,6735,2060,1575,2555
1864,Glace Bay,46.1969,-59.957,Nova Scotia,municipal [12014],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,Mahone Bay,1036.0,571.0,332.1,110,535,390,53.4,57.7,53035,64499,975,15,955,110,210,545
1865,Glace Bay,46.1969,-59.957,Nova Scotia,municipal [12014],,2016,Total violent Criminal Code violations [100],,,Mahone Bay,1036.0,571.0,332.1,110,535,390,53.4,57.7,53035,64499,975,15,955,110,210,545
1866,Glace Bay,46.1969,-59.957,Nova Scotia,municipal [12014],,2016,Total property crime violations [200],,,Mahone Bay,1036.0,571.0,332.1,110,535,390,53.4,57.7,53035,64499,975,15,955,110,210,545
1867,Glace Bay,46.1969,-59.957,Nova Scotia,municipal [12014],,2016,Total other Criminal Code violations [300],,,Mahone Bay,1036.0,571.0,332.1,110,535,390,53.4,57.7,53035,64499,975,15,955,110,210,545
1868,Richmond County,45.7103,-60.5615,Nova Scotia,Royal Canadian Mounted Police,rural [12016],2016,"Total, all Criminal Code violations (excluding traffic) [50]",374.0,4150.02,"Richmond, Subd. C",3150.0,1621.0,24.3,365,1955,825,48.1,52.3,55014,67648,3115,60,3060,825,540,1455
1869,Richmond County,45.7103,-60.5615,Nova Scotia,Royal Canadian Mounted Police,rural [12016],2016,Total violent Criminal Code violations [100],127.0,1409.23,"Richmond, Subd. C",3150.0,1621.0,24.3,365,1955,825,48.1,52.3,55014,67648,3115,60,3060,825,540,1455
1870,Richmond County,45.7103,-60.5615,Nova Scotia,Royal Canadian Mounted Police,rural [12016],2016,Total property crime violations [200],166.0,1841.99,"Richmond, Subd. C",3150.0,1621.0,24.3,365,1955,825,48.1,52.3,55014,67648,3115,60,3060,825,540,1455
1871,Richmond County,45.7103,-60.5615,Nova Scotia,Royal Canadian Mounted Police,rural [12016],2016,Total other Criminal Code violations [300],81.0,898.8,"Richmond, Subd. C",3150.0,1621.0,24.3,365,1955,825,48.1,52.3,55014,67648,3115,60,3060,825,540,1455
1872,Membertou,46.1151,-60.1894,Nova Scotia,Royal Canadian Mounted Police,rural [12017],2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,Membertou 28B,1015.0,349.0,686.1,295,660,55,29.8,26.9,41152,49732,0,0,1010,185,170,365
1873,Membertou,46.1151,-60.1894,Nova Scotia,Royal Canadian Mounted Police,rural [12017],2016,Total violent Criminal Code violations [100],,,Membertou 28B,1015.0,349.0,686.1,295,660,55,29.8,26.9,41152,49732,0,0,1010,185,170,365
1874,Membertou,46.1151,-60.1894,Nova Scotia,Royal Canadian Mounted Police,rural [12017],2016,Total property crime violations [200],,,Membertou 28B,1015.0,349.0,686.1,295,660,55,29.8,26.9,41152,49732,0,0,1010,185,170,365
1875,Membertou,46.1151,-60.1894,Nova Scotia,Royal Canadian Mounted Police,rural [12017],2016,Total other Criminal Code violations [300],,,Membertou 28B,1015.0,349.0,686.1,295,660,55,29.8,26.9,41152,49732,0,0,1010,185,170,365
1876,Cape Breton Region,45.9614,-60.2763,Nova Scotia,municipal [12018],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",4116.0,4241.51,Cape Breton,94285.0,45742.0,38.8,12350,59620,22310,46.1,50,53833,68465,92550,2415,90140,18385,21420,40405
1877,Cape Breton Region,45.9614,-60.2763,Nova Scotia,municipal [12018],,2016,Total violent Criminal Code violations [100],741.0,763.59,Cape Breton,94285.0,45742.0,38.8,12350,59620,22310,46.1,50,53833,68465,92550,2415,90140,18385,21420,40405
1878,Cape Breton Region,45.9614,-60.2763,Nova Scotia,municipal [12018],,2016,Total property crime violations [200],2655.0,2735.96,Cape Breton,94285.0,45742.0,38.8,12350,59620,22310,46.1,50,53833,68465,92550,2415,90140,18385,21420,40405
1879,Cape Breton Region,45.9614,-60.2763,Nova Scotia,municipal [12018],,2016,Total other Criminal Code violations [300],720.0,741.95,Cape Breton,94285.0,45742.0,38.8,12350,59620,22310,46.1,50,53833,68465,92550,2415,90140,18385,21420,40405
1880,Halifax,44.6509,-63.5923,Nova Scotia,municipal [12020],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
1881,Halifax,44.6509,-63.5923,Nova Scotia,municipal [12020],,2016,Total violent Criminal Code violations [100],,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
1882,Halifax,44.6509,-63.5923,Nova Scotia,municipal [12020],,2016,Total property crime violations [200],,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
1883,Halifax,44.6509,-63.5923,Nova Scotia,municipal [12020],,2016,Total other Criminal Code violations [300],,,Halifax,403131.0,187338.0,73.4,60510,279525,63095,40.8,41,69553,86778,397375,45285,352110,49390,85375,202225
1884,Hantsport,45.0664,-64.1796,Nova Scotia,municipal [12021],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,West Hants,15368.0,7175.0,12.4,2435,9965,2970,43.5,46.6,62087,74853,15345,530,14815,3080,3050,6780
1885,Hantsport,45.0664,-64.1796,Nova Scotia,municipal [12021],,2016,Total violent Criminal Code violations [100],,,West Hants,15368.0,7175.0,12.4,2435,9965,2970,43.5,46.6,62087,74853,15345,530,14815,3080,3050,6780
1886,Hantsport,45.0664,-64.1796,Nova Scotia,municipal [12021],,2016,Total property crime violations [200],,,West Hants,15368.0,7175.0,12.4,2435,9965,2970,43.5,46.6,62087,74853,15345,530,14815,3080,3050,6780
1887,Hantsport,45.0664,-64.1796,Nova Scotia,municipal [12021],,2016,Total other Criminal Code violations [300],,,West Hants,15368.0,7175.0,12.4,2435,9965,2970,43.5,46.6,62087,74853,15345,530,14815,3080,3050,6780
1888,Kentville,45.0771,-64.4943,Nova Scotia,municipal [12023],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",408.0,6381.98,Kentville,6271.0,2891.0,363.3,995,3875,1400,44.2,45.4,56909,73023,6010,290,5720,785,1400,2825
1889,Kentville,45.0771,-64.4943,Nova Scotia,municipal [12023],,2016,Total violent Criminal Code violations [100],97.0,1517.28,Kentville,6271.0,2891.0,363.3,995,3875,1400,44.2,45.4,56909,73023,6010,290,5720,785,1400,2825
1890,Kentville,45.0771,-64.4943,Nova Scotia,municipal [12023],,2016,Total property crime violations [200],240.0,3754.11,Kentville,6271.0,2891.0,363.3,995,3875,1400,44.2,45.4,56909,73023,6010,290,5720,785,1400,2825
1891,Kentville,45.0771,-64.4943,Nova Scotia,municipal [12023],,2016,Total other Criminal Code violations [300],71.0,1110.59,Kentville,6271.0,2891.0,363.3,995,3875,1400,44.2,45.4,56909,73023,6010,290,5720,785,1400,2825
1892,Lunenburg,44.378,-64.3144,Nova Scotia,municipal [12029],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
1893,Lunenburg,44.378,-64.3144,Nova Scotia,municipal [12029],,2016,Total violent Criminal Code violations [100],,,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
1894,Lunenburg,44.378,-64.3144,Nova Scotia,municipal [12029],,2016,Total property crime violations [200],,,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
1895,Lunenburg,44.378,-64.3144,Nova Scotia,municipal [12029],,2016,Total other Criminal Code violations [300],,,Lunenburg,24863.0,14038.0,14.1,3015,15860,5985,47.2,51.8,58624,71733,24710,230,24480,5515,5080,11100
1896,Middleton,44.9455,-65.07,Nova Scotia,municipal [12031],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,Middleton,1832.0,995.0,329.1,225,1035,565,48.6,51.5,40896,52241,1750,40,1710,300,440,780
1897,Middleton,44.9455,-65.07,Nova Scotia,municipal [12031],,2016,Total violent Criminal Code violations [100],,,Middleton,1832.0,995.0,329.1,225,1035,565,48.6,51.5,40896,52241,1750,40,1710,300,440,780
1898,Middleton,44.9455,-65.07,Nova Scotia,municipal [12031],,2016,Total property crime violations [200],,,Middleton,1832.0,995.0,329.1,225,1035,565,48.6,51.5,40896,52241,1750,40,1710,300,440,780
1899,Middleton,44.9455,-65.07,Nova Scotia,municipal [12031],,2016,Total other Criminal Code violations [300],,,Middleton,1832.0,995.0,329.1,225,1035,565,48.6,51.5,40896,52241,1750,40,1710,300,440,780
1900,North Sydney,46.2065,-60.2524,Nova Scotia,municipal [12035],,2016,"Total, all Criminal Code violations (excluding traffic) [50]",,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
1901,North Sydney,46.2065,-60.2524,Nova Scotia,municipal [12035],,2016,Total violent Criminal Code violations [100],,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
1902,North Sydney,46.2065,-60.2524,Nova Scotia,municipal [12035],,2016,Total property crime violations [200],,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
1903,North Sydney,46.2065,-60.2524,Nova Scotia,municipal [12035],,2016,Total other Criminal Code violations [300],,,Port Hawkesbury,3214.0,1554.0,396.6,485,1990,745,44.6,46.3,59552,73635,3080,55,3025,460,595,1525
